"Species_code","site","pre_post","Resilience","Rs_norm","Li_Rs","Li_Rs_norm","Li_Rt","Li_Rt_norm"
"427","LADE","lith020.crn","50_69",1.04350758881015,0.276755070962795,1.04614433587525,-1.41713024662966,3.2029304124458,0.461993444534266
"428","LADE","lith020.crn","70_89",1.09648158328752,0.552891986842063,6.6277717796271,-0.826821727186547,3.33162703461091,0.00673829904144789
"429","LADE","lith020.crn","90_09",0.803011901870294,-1.043012419323,2.15255541404173,-0.581798335005357,2.02552115571256,0.550873448252924
"430","LADE","lith021.crn","50_69",1.01219543228831,0.0876865849906603,6.86702989736778,-0.0677368668336238,4.70059758114312,-0.694933824212916
"431","LADE","lith021.crn","70_89",0.863299101507387,-0.674183324276111,1.37684304832951,-0.27629863547546,2.53969172895492,-0.705265282824909
"432","LADE","lith021.crn","90_09",0.955807496529385,-0.202554322942235,2.32846928130869,-0.370413000591752,1.74088135747793,-0.13925669111867
"433","PIRI","me037.crn","50_69",0.92618731031793,-0.390628013797038,0.976305655429816,-1.12352412594692,11.1008515727199,0.268685068499979
"434","PIRI","me037.crn","70_89",1.00325929434158,0.0629031218795795,0.537611337898614,-1.56067819914526,17.7111914941087,1.28462107279196
"435","PIRI","me037.crn","90_09",0.995372901854414,-0.0412737803643736,1.40929831097552,-0.886437772648933,9.76274285340547,-0.152877824695027
"436","PSME","mexi033.crn","50_69",1.00649202043439,-0.00564884618869868,5.19933436469954,-0.525022578460686,5.47206171492868,-0.133815605098347
"437","PSME","mexi033.crn","70_89",0.833127107283046,-0.877274839707612,0.626397957612029,-1.16387697353279,4.86471133330583,0.426295587006108
"438","PSME","mexi033.crn","90_09",NA,NA,NA,-1.5475787610372,NA,0.513606861019004
"439","PSME","mexi052.crn","50_69",1.02345048394811,0.0661321082648115,0.916885617585469,-0.542416143637323,13.3449522521074,0.402798079355853
"440","PSME","mexi052.crn","70_89",0.936143795216651,-0.314068882404354,1.3945198280607,0.440874749221629,4.43772212868081,-0.598565953520405
"441","PSME","mexi052.crn","90_09",0.932114079233627,-0.352598533457052,2.14439847596695,0.104560945069554,30.5516365465764,-0.592130146970437
"442","PSME","mexi056.crn","50_69",0.911072715241524,-0.446415357443807,0.138528787875773,-0.783494035412148,52.9751394806643,2.24557594358613
"443","PSME","mexi056.crn","70_89",1.14622516556291,0.771285557308786,39.5613164521183,0.238317241817628,3.01919192677716,-0.30519839627682
"444","PSME","mexi056.crn","90_09",0.976460814178898,-0.0865913900193113,1.37249580875588,0.322408687155449,2.9984039105252,-0.240842202426354
"445","PSME","mexi057.crn","50_69",1.2023975466964,0.987699279897991,10.7895367726646,0.644132826676284,9.90753567724371,0.595344967870081
"446","PSME","mexi057.crn","70_89",1.02866099417824,0.201340595963168,1.29049902114642,1.4462164495352,5.62480276646116,-0.754519010819312
"447","PSME","mexi057.crn","90_09",0.93281640538692,-0.332240296345554,1.9975210069785,0.308420993125047,81.8506246152808,-0.890647553020691
"448","PICM","mexi059.crn","50_69",1.06966100039786,0.039547804051059,1.49188968273245,1.70454517001007,2.73940436676546,-0.828253622406457
"449","PICM","mexi059.crn","70_89",0.951991614255765,-0.224454335417408,4.3411888642189,-0.190536196720516,4.85850374859575,-0.906793270862133
"450","PICM","mexi059.crn","90_09",NA,NA,NA,-0.121886041075324,NA,-0.882661193999587
"451","PICM","mexi060.crn","50_69",1.00910251010359,-0.326890396952414,2.42553976310406,0.668464039281953,2.51115726830601,-1.50525681012696
"452","PICM","mexi060.crn","70_89",0.979642708766099,-0.0701558886213939,0.632200617844812,-0.761206196948295,6.87065248634665,-0.667737645599345
"453","PICM","mexi060.crn","90_09",NA,NA,NA,-0.434408864047406,NA,-2.05597479004586
"454","PSME","mexi070.crn","50_69",0.980446124754525,-0.0956397416606951,2.46175532446369,0.656812925331357,12.3426575166479,-0.726157968541876
"455","PSME","mexi070.crn","70_89",0.976352998537299,-0.0877851467876313,0.884796931851706,-0.637361042748576,3.86446235065296,-0.8747307398411
"456","PSME","mexi070.crn","90_09",1.05189673340358,0.328211552991968,0.123323269767264,-1.44143012030518,21.549736597459,0.0552817786517274
"457","PSME","mexi071.crn","50_69",1.15782608695652,0.816374958637426,0.0269576098171361,-1.03707906459607,60.4413680781758,-0.218702603952169
"458","PSME","mexi071.crn","70_89",0.983540076335878,-0.0467272304226378,1.25032449471537,0.0684282050664666,2.75181669879875,-0.501344016745731
"459","PSME","mexi071.crn","90_09",1.00638977635783,0.0767805772018395,3.12745288517583,-1.43873042758476,4.61092128968131,-0.0525825558831907
"460","PSME","mexi078.crn","50_69",1.0889086111494,0.390006220621785,7.65075759860718,-1.71315135585811,9.87061933849355,1.0983698762745
"461","PSME","mexi078.crn","70_89",0.983539652063149,-0.0478891130858169,1.21767631685725,-0.117558463659542,4.47757657479446,-1.17552448751343
"462","PSME","mexi078.crn","90_09",NA,NA,8.68920785650376,2.07672704045456,1.67005125007586,-1.00021948614775
"463","PSME","mexi079.crn","50_69",1.04632051695513,0.274608982888682,3.31524134394356,-0.930097257290931,10.9211270431305,0.0904155637721884
"464","PSME","mexi079.crn","70_89",1.12993661628474,0.703727437030165,0.830350670961953,-0.798936267393821,7.7596655766102,-0.0390917928815445
"465","PSME","mexi079.crn","90_09",NA,NA,NA,0.486704484523074,NA,0.106666243653485
"466","PSME","mexi083.crn","50_69",0.930331455081993,-0.34657328992484,4.62685074587004,0.348437605462041,27.0477089500481,0.282683644569463
"467","PSME","mexi083.crn","70_89",NA,NA,NA,-0.860967101680657,NA,-0.235296650557899
"468","PSME","mexi083.crn","90_09",0.903328894806924,-0.500517700748008,1.02122178636319,1.32751507099811,5.35114066384492,-0.563465010384777
"469","PSME","mexi086.crn","50_69",1.06616593531805,0.100731468564398,3.18656139521307,1.2770541239992,8.94282946310874,0.0660828961764991
"470","PSME","mexi086.crn","70_89",0.948494508429198,-0.248832424054738,1.18025876060411,-0.526242746986201,3.02186722738839,-0.736723812876356
"471","PSME","mexi086.crn","90_09",0.892928786359077,-0.555665359520355,3.17892004928984,0.259908331452192,3.76375167458233,-0.538368627783036
"472","TSCA","mi014.crn","50_69",0.833188067607619,-0.876304493416009,2.88084746670156,0.46166379151881,6.52644165105875,-0.359321170429865
"473","TSCA","mi014.crn","70_89",0.944695086082209,-0.266947280844131,0.908319144489995,-1.1656223048927,5.78258353720179,0.765311594467223
"474","TSCA","mi014.crn","90_09",NA,NA,NA,-0.75493610264832,NA,2.67258716465231
"475","LASI","mong014.crn","50_69",0.998093607579637,0.0354860805558729,0.802926332009437,-0.868457759363837,2.52554728902664,-0.582522109116112
"476","LASI","mong014.crn","70_89",0.661161820486031,-1.70247047538401,2.00015271968005,-1.47691224427803,1.89029742338762,0.155605377406296
"477","LASI","mong014.crn","90_09",0.583551510071811,-2.06688079881209,1.52919615910966,0.985456189663676,2.68821738289333,-0.147426108683518
"478","LASI","mong018.crn","50_69",0.839104414235968,-0.845485311901805,1.25229763863391,-0.23834956949005,55.0122264268951,-0.112089190464545
"479","LASI","mong018.crn","70_89",0.91420927760068,-0.435220755879332,0.999593472484744,0.812183761024278,19.3915291168223,-0.150151408853105
"480","LASI","mong018.crn","90_09",0.943976558193853,-0.269702450147134,2.38156085728148,-0.202814579320735,4.59748296806219,-0.29392239569327
"481","PISY","mong035.crn","50_69",1.2711054081173,0.271212041190592,1.60896233017501,0.251691841124633,2.77489334252734,0.376625932890933
"482","PISY","mong035.crn","70_89",0.849085609528126,-0.810286773686041,1.27430640436084,0.24925357676469,3.31681557969766,-1.41161105289412
"483","PISY","mong035.crn","90_09",1.0510755255815,0.324518394550715,11.9216124220381,-1.80095506042603,3.47928991903521,1.33547653518522
"484","PISY","mong036.crn","50_69",1.13011463460203,0.204613120177916,2.17760950879461,-1.63095205523444,2.67951350608893,1.13353596378109
"485","PISY","mong036.crn","70_89",0.905468605840385,-0.500965403730709,9.60453797029655,0.0249927514419769,2.67397911790373,-0.851262311235221
"486","PISY","mong036.crn","90_09",NA,NA,NA,-1.33575480339818,NA,0.353576999542857
"487","PISY","mong037.crn","50_69",1.05434067324373,0.232818006398061,1.59205001760842,0.16629363796058,4.67055308074552,0.627841881536114
"488","PISY","mong037.crn","70_89",1.02436549071461,0.0874412203603744,3.58123540607256,0.717274663439209,2.77492221684124,-0.411582908266043
"489","PISY","mong037.crn","90_09",NA,NA,NA,-0.895510827732499,NA,0.847396430272255
"490","CDAT","morc016.crn","50_69",1.02000642063522,0.101361166928589,2.27647040161488,0.198734368921261,7.86862563744441,0.566626830842047
"491","CDAT","morc016.crn","70_89",0.973351667499173,-0.116606326341153,6.22841534353299,1.72244794120163,7.53737163543048,-0.098537650875023
"492","CDAT","morc016.crn","90_09",0.777009507346586,-1.17127922879262,1.42795460960109,-0.333968722864896,4.56979279123946,-0.95671786709815
"493","CDAT","morc018.crn","50_69",0.804909094213864,-1.03259748926533,1.87626400946851,0.0873964814101064,2.24071826991651,-0.783500375389774
"494","CDAT","morc018.crn","70_89",1.36660591399573,1.48823280095589,1.97012209603511,0.0445779758337516,3.41845489478334,-0.585718773389309
"495","CDAT","morc018.crn","90_09",0.890892705151238,-0.564884484686337,3.23930840732934,-0.3856066956405,2.5453340251892,-1.58527782152079
"496","CDAT","morc019.crn","50_69",0.804120855853699,-1.03779088302049,1.56285371464451,0.141539919353998,2.84282436051085,-0.650988727731166
"497","CDAT","morc019.crn","70_89",1.47869913754016,1.74538866301143,1.52709310223316,-0.15634089227204,2.90308723380825,-0.435167487324029
"498","CDAT","morc019.crn","90_09",0.732150284066299,-1.38573826318827,4.02301828562773,-0.0837538584779365,3.18539845892283,-1.6243502647489
"499","CDAT","morc021.crn","50_69",1.35923474952931,1.47047244621133,0.968276886036485,-0.627946328091458,2.32805862380956,-0.776194067113739
"500","CDAT","morc021.crn","70_89",1.00620604501354,0.0750578457355239,1.96468901169192,0.0491679729045255,1.92458727388502,-1.4414330969355
"501","CDAT","morc021.crn","90_09",0.848175449302613,-0.796602001949788,1.68416604814404,0.0285244158769208,2.4109352916964,-2.35990592614622
"502","CDAT","morc022.crn","50_69",0.800076924277656,-1.06209649326124,2.97239600615593,0.967835386843255,3.89404430143925,-0.701813146754858
"503","CDAT","morc022.crn","70_89",1.04575223551779,0.205227076384585,1.79118898525674,1.27193783924496,2.24693318251355,-0.601793161155909
"504","CDAT","morc022.crn","90_09",1.1423529878873,0.718273968053065,6.03839556932222,-0.398969861299542,2.11762192003012,-1.21404331848967
"505","CDAT","morc023.crn","50_69",1.00260661721939,0.0577095728545632,1.80619124382601,0.0368268825490807,2.27861096097257,-0.832057757464369
"506","CDAT","morc023.crn","70_89",1.01042541437388,0.063160091421458,1.72083674584679,0.80734075411152,1.94588738349803,-0.681272746493801
"507","CDAT","morc023.crn","90_09",1.23194855526001,1.08768126200409,4.39887522564369,-1.13813751694919,3.06512411299001,-0.461993444534266
"508","JUSC","mt127.crn","50_69",0.963530301033334,-0.161845660524577,5.82236348278489,1.36875159665266,3.03390675230286,0.435167487324029
"509","JUSC","mt127.crn","70_89",1.12815530984353,0.614192807705592,14.4971013069547,0.357497392434484,3.93472671441475,-0.177469290524917
"510","JUSC","mt127.crn","90_09",0.846802282518321,-0.799154100124067,0.852184776393924,0.117715424138976,9.69010086133086,-1.14904449348236
"511","PIWA","nepa008.crn","50_69",1.07122056110483,0.284733037276732,2.26842593647429,-1.5971985805072,4.32085020890683,1.15427584376996
"512","PIWA","nepa008.crn","70_89",NA,NA,NA,-1.52892007802586,NA,1.68806970306421
"513","PIWA","nepa008.crn","90_09",NA,NA,3.2179641372365,-0.174028945051878,4.33989038477368,0.182948140428305
"514","ABPI","nepa044.crn","50_69",1.00286538061415,0.0592979262005806,0.42668741165178,0.563198758000399,32.2889357756716,0.12294514323608
"515","ABPI","nepa044.crn","70_89",NA,NA,NA,-1.27254406669957,NA,0.0310009059166041
"516","ABPI","nepa044.crn","90_09",1.07124131921811,0.424864159910287,3.35488818823412,-1.06940459027532,17.7732561585301,0.866854921400614
"517","PCSM","nepa045.crn","50_69",1.05958133268856,0.369004451223849,4.88606099105216,-1.25229720456891,3.35769424329913,0.995784549889172
"518","PCSM","nepa045.crn","70_89",NA,NA,NA,-0.0246131705240048,NA,-0.210428394247925
"519","PCSM","nepa045.crn","90_09",1.00393309301998,0.0636913471623755,0.993231671164005,0.602482422769832,6.17850588994118,1.02725357802806
"520","ABSB","nepa047.crn","50_69",1.08181864665194,0.351457888789583,1.25719171795512,-0.457726909237935,12.8755386415909,-0.579331386392673
"521","ABSB","nepa047.crn","70_89",0.949132275150305,-0.241697930824218,1.18992526479669,0.305750295432257,3.14327425114464,0.608266474288735
"522","ABSB","nepa047.crn","90_09",0.961431590833314,-0.171893382058606,0.130096085430773,-0.45674011698395,21.7088217153097,0.33356255596757
"523","ABSB","nepa048.crn","50_69",1.04782525895446,0.287641487176515,1.36641093182447,-0.298598207646192,12.3192755094516,-0.385320466407568
"524","ABSB","nepa048.crn","70_89",NA,NA,0.49618761953198,-0.494543033536893,14.7824268522756,-0.288298468242035
"525","ABSB","nepa048.crn","90_09",NA,NA,NA,-1.21341345487457,NA,1.23688701268039
"526","ABSB","nepa049.crn","50_69",0.956408629973405,-0.200717688190979,3.22105680436898,-0.714782857277627,6.36383338027,0.519767252471606
"527","ABSB","nepa049.crn","70_89",1.03714763929001,0.247279893511984,0.19777176847528,0.298113159454178,33.2906754291169,0.0877095527624876
"528","ABSB","nepa049.crn","90_09",1.16195454977138,0.834955522081805,1.49042722627239,1.21475512385685,3.30068748662055,0.00134765001794125
"529","ABSB","nepa050.crn","50_69",1.05928714683656,0.335111858868406,2.41438568449905,-1.59251663079876,33.5294181128675,1.06927396916611
"530","ABSB","nepa050.crn","70_89",0.899143234806817,-0.52038697697165,0.966298582534364,0.0770793169262639,13.0975544226782,0.166527383023684
"531","ABSB","nepa050.crn","90_09",1.10140704624536,0.576448497900317,0.00207841390505638,0.524568381610116,14669.5041384349,0.674489750196082
"532","ABSB","nepa051.crn","50_69",0.891865880307443,-0.560743334032506,2.06073429789335,0.201567030110082,4.42227861001517,-0.221463976498976
"533","ABSB","nepa051.crn","70_89",NA,NA,NA,1.36302813124502,NA,0.939816238423397
"534","ABSB","nepa051.crn","90_09",0.944444823167722,-0.268316825576892,0.128018935605261,-0.00543463503144273,24.4150938475025,-0.33356255596757
"535","ABSB","nepa052.crn","50_69",0.922509071817088,-0.387750786075459,1.05237975018365,-0.20680487475875,16.061522880743,0.0850041838543794
"536","ABSB","nepa052.crn","70_89",NA,NA,NA,-1.8440192007923,NA,2.15473221034872
"537","ABSB","nepa052.crn","90_09",0.84398695506122,-0.82470096953795,0.906054822370274,-1.22961231130474,17.2692743945165,1.58527782152079
"538","ABSB","nepa053.crn","50_69",0.970374168142031,-0.149308340271373,0.846764897459707,0.16121262684816,15.910233309573,-0.376625932890933
"539","ABSB","nepa053.crn","70_89",NA,NA,NA,-0.970113867132414,NA,1.85608909240035
"540","ABSB","nepa053.crn","90_09",1.13065052026045,0.706353434797912,1.29059133251175,-0.161475902015597,1.38849050353835,-0.141978770867847
"541","AGAU","newz084.crn","50_69",0.805518664736031,-0.984659354905342,0.40796959678131,-1.01746073044821,7.45847236317198,-0.063381943181597
"542","AGAU","newz084.crn","70_89",1.02108898225902,0.113591434009753,13.8367982704226,-0.933107809513662,12.8490667715379,0.726157968541876
"543","AGAU","newz084.crn","90_09",NA,NA,1.3510972054107,-0.418662500583512,23.3480291013863,0.19392250832973
"544","PIRE","nh005.crn","50_69",1.2265912748604,0.979053655300989,5.2539000674637,0.559015109782535,171.692402035855,0.601793161155909
"545","PIRE","nh005.crn","70_89",1.18283969466574,0.912987292471701,1.2172924747553,-0.196213149316652,6.23186897251237,0.794538989070163
"546","PIRE","nh005.crn","90_09",0.988396624472574,-0.0197556828308647,1.49628211897474,-1.64333142841452,16.3051051836777,1.29702188764924
"547","PSME","nm590.crn","50_69",0.878178288456091,-0.606363910010602,5.11313999421386,1.08095453174744,2.15733615044051,-1.75948819465806
"548","PSME","nm590.crn","70_89",1.05829714813914,0.343498013369646,10.660273775569,1.87589216494497,1.92812150522559,-1.42636351023984
"549","PSME","nm590.crn","90_09",0.84635813319403,-0.807389578693144,1.69192536238748,0.531602190089428,1.84922389547267,-0.12294514323608
"550","PIPO","nm591.crn","50_69",0.985007116501923,-0.0442173112636419,12.0668658597256,0.945181093736127,2.46242726114688,-2.18304823501091
"551","PIPO","nm591.crn","70_89",0.967864084669726,-0.139593917639416,4.01884818701317,1.6923400660946,1.89170833450966,-1.99322733526311
"552","PIPO","nm591.crn","90_09",1.01530673338212,0.127421870444248,1.43841216727904,-0.243568737160811,2.03103675136969,-0.758106720514385
"553","PSME","nm594.crn","50_69",1.03047356772511,0.148909683067968,5.80624754500773,0.161276978074874,2.49177102413187,-1.13867505763977
"554","PSME","nm594.crn","70_89",1.00960809102402,0.095083109546,3.03141734674935,1.20801430646332,1.76099978239193,-1.51367800202064
"555","PSME","nm594.crn","90_09",0.810162969427096,-0.993259347919889,1.3721610102474,0.505676924368123,2.11469514755112,-1.14384440153566
"556","PIPO","nm595.crn","50_69",0.860986360729488,-0.865143114792387,26.244259623579,-0.403772783837127,1.45626266689989,-0.325026136916198
"557","PIPO","nm595.crn","70_89",1.14399141630901,0.764542505143047,0.399623419707702,0.1801583138079,4.56891780719467,-1.77230413014928
"558","PIPO","nm595.crn","90_09",0.862100666513445,-0.725647614932355,20.6387184730744,1.60272284627989,2.01773623542623,-0.529045057787821
"559","PSME","nm596.crn","50_69",0.946767964814511,-0.253521439735876,562.996530597355,0.267029139794866,2.09681297583772,-1.09345620331438
"560","PSME","nm596.crn","70_89",1.09394875488139,0.511333197267427,12.9726269249891,0.798708573759109,2.41452842910483,-1.33547653518522
"561","PSME","nm596.crn","90_09",0.79772158933037,-1.07072969709958,1.77121398569885,0.0520784038783888,1.53809554697576,-1.19181617168139
"562","PSME","nm599.crn","50_69",0.973073564523492,-0.112255000768377,3.2092459745143,-0.0573447239383515,3.40899369170103,-1.0837072419037
"563","PSME","nm599.crn","70_89",0.991731146927403,-0.000594995534051981,2.46673561302278,2.13148472887937,2.65593682272283,-1.10827762516492
"564","PSME","nm599.crn","90_09",0.831184775936157,-0.887611799004846,1.76112391599606,0.602386526306463,1.57271509582902,-1.15953897537932
"565","PSME","nm601.crn","50_69",0.871414556278779,-0.720106966316898,2.91704444332115,0.456667734379705,2.46739968681705,-0.715672575710795
"566","PSME","nm601.crn","70_89",0.996576075326343,0.0267608229304644,0.431071136549469,-0.163363917753185,27.6585735963581,-0.719158914567897
"567","PSME","nm601.crn","90_09",0.854817187083,-0.765073585316064,2.25550999487442,-0.170945503795442,2.76135287656706,-0.902734791643865
"568","PSME","nm602.crn","50_69",0.894814537414377,-0.540478569479154,33.1981295331506,-0.30832641101593,2.35206070224761,-1.32893029535887
"569","PSME","nm602.crn","70_89",NA,NA,NA,0.531128831009185,NA,-0.910866741352141
"570","PSME","nm602.crn","90_09",0.817036522238892,-0.926341847489272,1.83665467368146,1.97573186876538,13.1880638650521,-2.94535851292045
"571","PIPO","nm605.crn","50_69",1.0115671022788,0.0907493028831021,3.10151026633449,1.38513964385999,7.36924269074233,-1.27849408564687
"572","PIPO","nm605.crn","70_89",NA,NA,NA,0.684012898454093,NA,-0.637720076867619
"573","PIPO","nm605.crn","90_09",0.837810129177773,-0.856495475565829,5.06829380084795,1.25621808182217,1.43299948000271,-1.55748727814015
"574","PSME","nm609.crn","50_69",0.995206746362009,-0.061766353575122,1.27327413205407,1.90956120140511,2.19462069416861,-0.423345762066972
"575","PSME","nm609.crn","70_89",1.09406197853986,0.5355286361925,2.22516747392815,0.353085000189542,4.39080568094995,-1.01815952584087
"576","PSME","nm609.crn","90_09",NA,NA,NA,-0.170762319082545,NA,-0.839702398565381
"577","PSME","nm611.crn","50_69",0.845359323661056,-0.775386761825515,2.60031827627429,1.00566231432817,2.80923545794699,-1.56661674656373
"578","PSME","nm611.crn","70_89",0.966167333586748,-0.156639955630201,3.34015369628327,1.57254716403953,1.80064689973427,-1.59481912878431
"579","PSME","nm611.crn","90_09",0.853643983593547,-0.770047432562711,1.24115731113068,0.201929299795757,15.1852721496379,-1.11327253630898
"580","PIPO","nm612.crn","50_69",0.768802303419925,-1.18329848122194,2.5087826285377,1.63572471463377,2.05553907937386,-3.27005419449116
"581","PIPO","nm612.crn","70_89",0.834615419346626,-0.865454847207512,4.36001647812275,0.981776969885384,2.35699218071582,-1.68806970306421
"582","PIPO","nm612.crn","90_09",0.775818716988043,-1.17821488198457,1.45386584285518,0.398052779538513,21.496037754269,-1.79884621348656
"583","PSME","nm616.crn","50_69",1.02191708476367,0.166129774065478,5.61855670103092,0.208219582922174,4.24353052831383,-0.27148048715167
"584","PSME","nm616.crn","70_89",NA,NA,NA,0.544723368927398,NA,-1.60450787265897
"585","PSME","nm616.crn","90_09",NA,NA,NA,1.55787690688336,NA,-1.12334659313464
"586","PIPO","nm617.crn","50_69",0.934002869440459,-0.326608314705928,6.40335195530724,0.24439517307323,3.88128889664398,-0.65766613422324
"587","PIPO","nm617.crn","70_89",NA,NA,NA,0.634880023615242,NA,-2.67258716465231
"588","PIPO","nm617.crn","90_09",NA,NA,NA,0.380138831498704,NA,-2.58714736743083
"589","PISY","norw011.crn","50_69",1.01335322337094,0.068571936899053,1.22940461408983,-1.47500653425351,20.0635636504634,0.97823726581228
"590","PISY","norw011.crn","70_89",0.938540354576804,-0.300284786289086,1.42675203331969,-0.263086834289852,6.60699213897973,1.21969466398277
"591","PISY","norw011.crn","90_09",NA,NA,NA,1.94130424691357,NA,-0.169260940192724
"592","PISY","norw012.crn","50_69",1.08390551020503,0.328463882515799,0.84732640782199,-1.25309501102644,8.30661610004855,0.65766613422324
"593","PISY","norw012.crn","70_89",0.991976565025878,-0.00114082286770109,3.30064207119963,-0.749655748785265,2.26820484679574,1.73469016684986
"594","PISY","norw012.crn","90_09",NA,NA,13.773382856121,-0.1022347470998,3.54004498212744,0.232526596454093
"595","JUVI","ny015.crn","50_69",0.910789757645638,-0.434988791474307,1.37167692068777,-1.90680295488597,3.45316684758509,1.92015194406696
"596","JUVI","ny015.crn","70_89",1.05113911142214,0.323739712842447,0.502664462023095,-0.388074469638846,14.1449542033523,-0.45003088352591
"597","JUVI","ny015.crn","90_09",1.00768149958095,0.0264792778336313,1.17773772726073,-0.615057037749873,3.82594096312685,-0.144701903048405
"598","TSCA","ny028.crn","50_69",0.924303053379161,-0.425925519642344,2.08489246716788,-1.58449567059773,6.42252492906946,1.50525681012696
"599","TSCA","ny028.crn","70_89",1.03613346884379,0.242571828107025,0.451475934015016,-1.3391208852384,28.9319184208202,1.17016274055177
"600","TSCA","ny028.crn","90_09",0.926584164264332,-0.365391743195875,1.75404346309966,-1.43281355328403,11.2293224616452,2.07881444592466
"601","JUOC","or060.crn","50_69",0.877153637054523,-0.624053754533094,4.20781611123259,1.80489265753926,1.70087577394826,-1.44909222882622
"602","JUOC","or060.crn","70_89",1.69485060394151,2.08280093102328,24.8107606679035,0.408314879165863,2.9229043595304,-0.765311594467223
"603","JUOC","or060.crn","90_09",NA,NA,NA,-0.744501837509493,NA,-1.48872750229837
"604","JUOC","or061.crn","50_69",NA,NA,NA,0.725126142969451,NA,-2.40598261463074
"605","JUOC","or061.crn","70_89",1.17965204683983,-0.066883442711825,1.06505554535107,-0.479512773648402,3.72172778355009,-0.405722869667676
"606","JUOC","or061.crn","90_09",1.26112022114458,1.18583383102441,3.2363590173166,0.400476742368682,3.27324465187124,-0.185689615856658
"607","JUOC","or089.crn","50_69",0.858263033128239,-0.711252885340171,1.45069724011663,1.02005876199133,4.79539892090262,-2.12804523418498
"608","JUOC","or089.crn","70_89",1.03618865597488,-0.198574572811157,3.0970444497345,0.455120962809561,1.27864480449157,-1.88715273867396
"609","JUOC","or089.crn","90_09",NA,NA,2.25083065239175,-0.396133849712863,1.22353437368199,-2.03415982352668
"610","LAOC","or091.crn","50_69",0.957354792955083,-0.192987320425774,0.253683713223764,0.174709951487938,11.4133639450455,-0.525947432880175
"611","LAOC","or091.crn","70_89",1.00183020389233,0.0436500391777002,0.783968842651396,-0.598230085685306,59.6681004419027,0.238068511320987
"612","LAOC","or091.crn","90_09",0.99460357871694,-0.0165280893151471,1.96221688439127,-1.28625209173907,187.482964511048,0.708725844255351
"613","JUOC","or092.crn","50_69",0.986682729673074,-0.0278183081951016,2.67248126804462,1.37318534572666,1.57571504354394,-1.93746791257021
"614","JUOC","or092.crn","70_89",0.917036861753329,-0.721225666693508,0.560313875632744,-0.812306756711402,6.11856370409893,-0.347844471558474
"615","JUOC","or092.crn","90_09",1.13670274445066,0.331353413958017,2.11455722019713,-0.505530355715404,2.25758263401603,-0.824461435780041
"616","JUOC","or093.crn","50_69",0.932914119066273,-0.333026352375927,1.86413109138327,0.85286804537548,1.45572576095482,-1.53960808314369
"617","JUOC","or093.crn","70_89",0.99624669368524,-0.470790418706044,1.13692708018862,0.241159074917065,2.72050433007087,-0.495240865400977
"618","JUOC","or093.crn","90_09",1.20977221906679,0.596793305381695,57.1525552269168,-1.01682860459526,2.67329167894197,-0.474022488114594
"619","JUOC","or094.crn","50_69",NA,NA,NA,1.01706627912948,NA,-2.24557594358613
"620","JUOC","or094.crn","70_89",1.14767023800033,-0.10655957471639,1.34541760528799,-0.341665070280358,3.92107434076538,-0.477040428489443
"621","JUOC","or094.crn","90_09",1.30281864728433,0.953571363228493,2.44841179829734,0.84777439715991,2.43579524899601,-0.698369354177566
"622","PSME","or096.crn","50_69",NA,NA,NA,0.20657221378678,NA,1.07887117273221
"623","PSME","or096.crn","70_89",1.12353090156049,0.663225826632516,1.01585805754232,0.29397588536628,16.6279446328074,0.973897315318817
"624","PSME","or096.crn","90_09",1.18909263488122,0.867674754363573,10.4760123706903,0.780335437677911,24.1124443616489,1.04105620776278
"625","TSME","or097.crn","50_69",NA,NA,NA,0.998468333169998,NA,1.23111576545161
"626","TSME","or097.crn","70_89",0.935100720233052,-0.317881657547667,0.4496604414648,-1.05420372662908,68.1033215088477,1.38299412710064
"627","TSME","or097.crn","90_09",0.974657777286026,-0.0973502988074642,4.13253333216286,0.787921514541103,17.069803159439,1.14904449348236
"628","JUSP","paki003.crn","50_69",NA,NA,NA,-0.41919639099026,NA,-0.624562764555007
"629","JUSP","paki003.crn","70_89",1.06583936646876,0.354671365440984,3.19009401696336,0.947845957917851,3.47298816764027,-0.0552817786517273
"630","JUSP","paki003.crn","90_09",NA,NA,NA,1.53868729283148,NA,-0.747372550903155
"631","JUTU","paki004.crn","50_69",NA,NA,NA,-1.35025888674861,NA,0.729670858907594
"632","JUTU","paki004.crn","70_89",0.938959535885461,-0.29322856138771,4.02031904958795,0.508397068787211,12.5770552884695,0.64766089637084
"633","JUTU","paki004.crn","90_09",NA,NA,NA,-0.79880808960061,NA,0.480062720006317
"634","ABPI","paki017.crn","50_69",NA,NA,NA,0.210367278545414,NA,0.274278028866547
"635","ABPI","paki017.crn","70_89",1.03802774054551,0.249586510653066,2.16593479837267,-1.8518350971523,7.85973312768185,2.12804523418498
"636","ABPI","paki017.crn","90_09",0.994805390746274,0.0171125041947864,2.06153092699606,-0.335567569542388,4.41281909651678,0.614765377149719
"637","PIWA","paki018.crn","50_69",NA,NA,NA,0.174691422592842,NA,0.661015847527782
"638","PIWA","paki018.crn","70_89",1.13551233292883,0.701000457407838,0.354359503776284,-0.0899708182066901,34.5388539159067,0.33071441208444
"639","PIWA","paki018.crn","90_09",0.974747549437952,-0.0964105447235252,0.783690239142183,-0.425463375542041,13.9790468877164,0.747372550903155
"640","JUEX","paki025.crn","50_69",NA,NA,NA,-1.97101735158027,NA,2.45781555380769
